scaffold_smiles
O=C(C[C@@H](NC(=O)c1ccccc1)c1ccccc1)OC1C=C2CC(=O)C3CC[C@H]4OCC4C3[C@H](OCc3ccccc3)C(C2)C1
O=C(c1ccc(-n2ncc(=O)[nH]c2=O)cc1)c1cccs1
O=c1[nH]c(=O)n(C/C=C(\Cc2ccccc2)c2cccc(OCc3coc(-c4ccccc4)n3)c2)o1
c1ccc(-c2c(-c3ccncc3)nc3n2CCS3)cc1
O=C(NCc1ccccc1)C1CCN(c2ncc3ccccc3n2)CC1
O=C(CC1CCN(c2ncc3ccccc3n2)CC1)NCC1CC1
C(=N/c1ccccc1)\N1CCN(c2ncc3ccccc3n2)CC1
C1=C\c2ccc(cc2)C[n+]2ccc(c3ccccc32)NCCCCCCCCCCNc2cc[n+](c3ccccc23)Cc2ccc/1cc2
O=C([C@@H]1CCCN1)N1CCN(Cc2cccnc2)CC1
c1ccc2oc(C3=NCCN3)cc2c1
O=C(C(=O)N1CCC[C@H]1C(=O)OCCN1CCCCC1)c1ccccc1
c1ccc(CN2CCN3CC(c4ccccc4)c4ccccc4C3C2)cc1
O=C(NCc1ccoc1)c1ccc(NCc2ccc3ncncc3c2)cc1
O=C1CC=CCCCC[C@@H]2CCCC(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H](/C=C/C2CCCCC2)CCC1
O=c1cc[nH]c2cc(N3CCCC3)ccc12
c1ncc(C2CC3CCC2N3)cn1
O=S(=O)(c1ccc2ccccc2c1)c1cccc2ncncc12
O=C(NCc1cscn1)c1ccc(NCc2ccc3ncncc3c2)cc1
c1ccc2[nH]ccc2c1
O=S(=O)(Nc1nccnc1OCc1ccccc1)c1cccc2ccccc12
O=c1ccc2ccc3c(c2[nH]1)CCCO3
c1ccc2c(c1)[nH]c1cnccc12
O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1
c1ccc2scnc2c1
C(=C(c1ccccc1)c1ccc(OCCCCCCN2CCCC2)cc1)c1ccccc1
O=C(/C=C/C(=O)N1CCN(c2ncc3ccccc3n2)CC1)c1ccccc1
c1nc(Nc2nncs2)c2ccsc2n1
O=C(NC1CCCC1)C1CCN(c2ncc3ccccc3n2)CC1
O=C1NC(=O)C(Cc2ccc(OCC3COc4ccccc43)cc2)S1
c1ccc2c(c1)CCCO2
O=C1Cc2ccccc2N1
C1=C2CCCCC2C2CCC3C(CC[C@@H]3OC3CC3)C2C1
O=C1C=C2CCC3C(CCC4C3CC[C@@H]4OC3CC3)C2CC1
c1ccc2c(c1)CCc1ccccc1N2
C1=NC(Cc2ccccc2)CCC1
O=C(CNC(=O)[C@H]1CCCN1)Oc1ccccc1
c1ccc2c(c1)Cc1ccccc1-2
O=C1OC2(C(=O)O[C@H]3COc4ccc5ccc(=O)[nH]c5c4[C@H]3OC(=O)C34CCC(C3)C(=O)O4)CCC1C2
C1=NC=NCN1c1ccccc1
S=C(Nc1ccccc1)Nc1ccc2c(c1)CCCS2
c1ccc(Sc2nccc3sccc23)cc1
c1ccc2c(c1)CCC1C2CCC2CCCC21
c1nncs1
O=C1Nc2ccccc2C12OCCS2
O=C(NNC(=O)[C@H]1CCCN1)c1ccc(/N=N\c2ccccc2)cc1
O=c1ccc2cc3ccoc3c(OCCC[NH+]3CCNCC3)c2o1
C(=C(c1ccccc1)c1ccc(OCCCCCCCCN2CCCC2)cc1)c1ccccc1
c1ccc(Cn2cnc3c(NC4CCC4)ncnc32)cc1
O=C(OCC1CN(C(=O)c2ccccc2)CCN1C(=O)c1ccccc1)c1ccccc1
O=c1cnn(-c2ccccc2)c(=O)[nH]1
C(=Nc1ccc2c(c1)CCCS2)Nc1ccccc1
c1ccc(Cn2cnc3cncnc32)cc1
O=C(NNC(=O)[C@H]1CCCN1)c1ccc(-c2ccccc2)cc1
O=C(c1ccccc1)c1cccc(-n2ncc(=O)[nH]c2=O)c1
O=C(c1ccc2ccccc2c1)N1CCN(c2ncc3ccccc3n2)CC1
c1ccc(CCN2CCN3CC(c4ccccc4)c4ccccc4C3C2)cc1
O=c1ccn(C2CCCCC2)c2cc(N3CCCC3)ccc12
c1ccc(Sc2cnc3ncncc3n2)cc1
c1cc(Sc2cncc3sccc23)co1
O=C(OCCS(=O)(=O)c1ccccc1)C1CCCCN1
O=C(OCCN1CCCCC1)C1CCCCN1
c1ccc(Cn2cnc3c(NCC4CC4)ncnc32)cc1
c1ncc2ccsc2n1
O=C(NCCc1ccccc1)c1ccc(NCc2ccc3ncncc3c2)cc1
C1=C2c3cccc4[nH]cc(c34)C[C@H]2NCC1
O=C(Nc1ccccc1)c1cc2c(Sc3ccccc3)cncc2s1
O=C(Nc1ccccc1)Nc1ccc2c(c1)CCCS2
O=S(=O)(Nc1ccccn1)c1cccc2ccccc12
c1cc2c(cn1)CCCO2
C1CC2CCC1C2
O=C(Cn1c(SCc2ccccc2)nc(=O)c2c1CCC2)NCc1ccc(-c2ccccc2)cc1
O=C1C[C@@H]2N1CCS2(=O)=O
O=C(/C=C/c1ccccc1)N1CCN(c2ncc3ccccc3n2)CC1
C(=N/OCc1ccccc1)\c1cc2c(Sc3ccccc3)cncc2s1
C1=NCCc2c1[nH]c1ccccc21
O=C(NC1CCCC1)[C@H](Cc1ccccc1)NS(=O)(=O)c1ccc2ccccc2c1
c1ccc(Cn2cnc3c(NC4CC4)ncnc32)cc1
c1cc2cc(c1)-c1cccc(c1)C[n+]1ccc(c3ccccc31)NCCCCCCCCCCNc1cc[n+](c3ccccc13)C2
c1cncc(-c2ccncc2)c1
N=c1cccc(-c2ccc(N3CCOC3=O)cc2)cc1
O=C(C(=O)N1CCC[C@H]1C(=O)OCCS(=O)(=O)c1ccccc1)c1ccccc1
c1ccc2c(c1)CCC2
O=c1[nH]c(=O)n(CC=Cc2cccc(OCc3coc(-c4ccccc4)n3)c2)s1
O=C(OCC1CN(C(=O)c2ccccc2)CCN1C(=O)c1ccccc1)C1CCCCC1
O=C1CC[C@H](/C=C/CCCCC2CCC2)C1
O=C1CNc2ccccc2CCN1
O=S(=O)(c1cccs1)N1CCN(c2ncc3ccccc3n2)CC1
O=C1CN(c2cnc3ccccc3n2)CCN1
O=C(c1ccccc1)c1ccc(-n2ncc(=O)[nH]c2=O)cc1
c1ccc2c3c([nH]c2c1)CCNC3
O=C1NCCN(c2cccnc2)N1
O=C1CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)[C@@H]2CS[C@H]3CC[C@H](NC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CN1)C(=O)N32
O=C1C=CC2C1CC=CC1[C@H]3OC4(Cc5ccccc5)OC3CC[C@]21O4
c1ccc2c(c1)nc1n2CCNC1
c1ccc(C[n+]2ccc(NCCCCCCCCCCNc3cc[n+](Cc4ccccc4)c4ccccc34)c3ccccc32)cc1
C(=C\c1ccc(C[n+]2cccc3ccccc32)cc1)\c1ccc(C[n+]2cccc3ccccc32)cc1
O=C(NCc1ccsc1)c1ccc(NCc2ccc3ncncc3c2)cc1
O=C(Cc1ccccc1)Nc1ccc2ncncc2c1
c1ccc(N2CCN(c3ccccc3)CC2)cc1
c1cc(C[n+]2cccc3ccccc32)cc(-c2cccc(C[n+]3cccc4ccccc43)c2)c1
c1ccc(Sc2ncnc3sccc23)nc1
c1ccc([SH+]c2cncc3sccc23)cc1
O=C1CCC=CCC(=O)C[C@@H](CCC2CCCCC2)OC(=O)[C@@H]2CCCCN2C(=O)C(=O)C2CCC[C@@H](CC/C=C/C=C/C=C/CCC1)O2
O=C1C[C@H]2[SH+]CCN12
c1cc(CCCCCOc2ccc(-c3nn[nH]n3)cc2)on1
O=c1ccc2c(CN3CCNCC3)c3ccoc3cc2o1
c1ccc(-c2nc(-c3ccccn3)c(-c3ccc4c(c3)OCO4)[nH]2)cc1
O=C1NCc2cncn2-c2ccsc21
c1ccc(Sc2nc3ccccc3nc2N2CCNCC2)cc1
O=S1(=O)NCCc2ccsc21
O=C(NCCc1c[nH]c2ccccc12)[C@H]1CCCN1
c1ccc2nc(N3CCNCC3)cnc2c1
O=C1N(CN2CCOCC2)c2ccccc2C12SCCS2
O=c1[nH]c(=O)n(CC=Cc2ccc(OCc3coc(-c4ccccc4)n3)cc2)o1
O=C(NCCc1ccccc1)[C@H]1CCCN1
O=C(c1ccccc1)c1ccc[nH]1
O=c1ccn(C2CCCC2)c2cc(N3CCCC3)ccc12
c1cc(CCCCCCCOc2ccc(C3=NCCO3)cc2)on1
O=c1ccc2ccc3c(c2[nH]1)C=CCO3
O=C1N(CN2CCCCC2)c2ccccc2C12SCCS2
O=c1ccc2cc3ccoc3cc2o1
O=C1[C@@H](Cc2cn(CC3CCCN3)nn2)[C@@H]2N1CCS2(=O)=O
c1ccc(CSc2ncnc3sccc23)cc1
O=C(N[C@@H]1CCO[C@@H](O[C@H]2CCCc3cc4c(cc32)C(=O)c2ccccc2C4=O)C1)OCC1=CN2C(=O)C[C@@H]2S(=O)(=O)C1
O=C(Nc1ccccc1)OCC1CN(C(=O)c2ccccc2)CCN1C(=O)c1ccccc1
O=C(OCCCc1cccnc1)C1CCCCN1
O=C1[C@@H](Cc2cn(CCCc3ccccc3)nn2)[C@@H]2N1CCS2(=O)=O
c1ccnnc1
c1ccc(-c2nc(-c3ccccc3)c(-c3ccncc3)[nH]2)cc1
O=C(NCCc1c[nH]c2ccccc12)[C@@H]1CCCN1
C1=NC=NCN1c1cccc(OCCCCOc2ccccc2)c1
c1cc2ccsc2cn1
O=c1ccn(C2CC2)c2cc(N3CCCC3)ccc12
O=c1cc[nH]c2ncccc12
O=C(NCc1ccccc1)c1cnnc(-c2ccncc2)c1
O=C1NC(=O)/C(=C/c2ccc(OCCNCC3COc4ccccc43)cc2)S1
C(=C(c1ccccc1)c1ccc(OCCCCCCCCCN2CCCC2)cc1)c1ccccc1
c1ccc2c(c1)cc1n2CCNC1
O=S(=O)(Nc1nncs1)c1ccccc1
O=c1cnn(-c2ccc(-c3ccc4oc5ccccc5c(=O)c4c3)cc2)c(=O)[nH]1
O=C1C=CC2C1CC=C[C@@H]1C2CCC2C[C@H]21
O=C1OCCN1c1ccccc1
C(=Nc1ccccc1)Nc1ccc2c(c1)CCCS2
O=C1Nc2ccccc2C12OCCO2
c1ccc2c3c([nH]c2c1)CNCC3
c1ccc2cc(Sc3ccc4ncncc4c3)ccc2c1
O=C(Nc1ccccc1)C1CCN(c2ncc3ccccc3n2)CC1
c1ccc2c(c1)c1cc[n+]2Cc2ccc3c(c2)Cc2cc(ccc2-3)C[n+]2ccc(c3ccccc32)NCCCCCCCCCCN1
O=C1N(CN2CCCCC2)c2ccccc2C12OCCO2
c1ccc(C(=C2CCCCC2)c2ccccc2)cc1
O=c1cc[nH]c2cc(N3CCNCC3)ccc12
O=C(CNC(=O)CNC(=O)NNC(=O)[C@H]1CCCN1)NCC(=O)N[C@@H](Cc1ccccc1)C(=O)NCC(=O)NCCc1c[nH]c2ccccc12
O=C(NCc1ccccn1)c1ccc(NCc2ccc3ncncc3c2)cc1
O=c1ccn(C2CCC2)c2cc(N3CCCC3)ccc12
O=c1[nH]c(=O)n(CC=Cc2cccc(OCc3coc(-c4ccccc4)n3)c2)o1
O=c1cnn(-c2ccc(Cc3ccccc3)cc2)c(=O)[nH]1
C1=C(c2ccccc2)CCNC1
c1ccc(CN2CCN(Cc3ccccc3)CC2)cc1
O=c1oc2ccccc2c2ccccc12
c1ccc(Sc2cccc3sccc23)cc1
O=C1Nc2ccccc2C12OCCCO2
c1noc2c1CNCC2
O=C(OCCN1CCCCC1)[C@@H]1CCCN1
O=C(COc1ccccc1)OCC1CN(C(=O)c2ccccc2)CCN1C(=O)c1ccccc1
C1=NC(C2CCCCC2)CCC1
O=C([C@@H]1CCCN1)N1CCN(Cc2ccccn2)CC1
c1ccc2c(c1)c1cc[n+]2Cc2ccc(cc2)-c2ccc(cc2)C[n+]2ccc(c3ccccc32)NCCCCCCCCCCN1
O=C1NC(=O)/C(=C/c2ccc(OCCNCC3CCc4ccccc4O3)cc2)S1
c1ccccc1
c1ccc(Sc2cncc3sccc23)nc1
O=C1NCc2cncn2-c2ccccc21
O=C1OCCN1c1ccc(-c2ccccc(=O)c2)cc1
O=C(c1ccccc1)N1CCN(C(=O)c2ccccc2)CC1
O=C(C1OC1c1ccccc1)N1CCN(c2ncc3ccccc3n2)CC1
C1=NCCCC1
O=C1NC(=O)C(c2c[nH]c3ccccc23)=C1c1c[nH]c2ccccc12
c1ccc(COc2cccc(Cn3cnc4cncnc43)c2)cc1
O=C(c1ccccc1)N1CCN(c2ncc3ccccc3n2)CC1
c1cncc(CN2CCN(CC3CCCCN3)CC2)c1
O=C(C1CCN(c2ncc3ccccc3n2)CC1)N1CCOCC1
O=C(NN1CCc2ccccc21)c1ccccc1
O=C(NNC(=O)[C@H]1CCCN1)OCc1ccccc1
C(=Cc1ccccc1)c1ccccc1
O=C1CC[C@H](/C=C/CCCCC2CCCCCC2)C1
O=c1ccc2cc3c(cc2o1)NCCC3
c1ccc2cc([SH+]c3cccc4ncncc34)ccc2c1
O=C1CCCN1C1CCOc2ccccc21
O=C(c1ccco1)N1CCN(c2ncc3ccccc3n2)CC1
c1ccc(CCOCC2CCCC2)cc1
O=C1N(CN2CCOCC2)c2ccccc2C12OCCO2
c1ccc(-c2c(-c3ccccn3)nc3n2CCC3)cc1
O=C1C=C2C(=O)CC3C(CCC4C3CC[C@@H]4OC3CC3)C2CC1
c1ccc2nc(N3CCNCC3)ncc2c1
O=C(c1ccccc1)c1cc2c(Sc3ccccc3)cncc2s1
O=C1CC[C@H](/C=C/CCCCC2CCCC2)C1
O=c1ccc2c(CN3CCOCC3)c3ccoc3cc2o1
O=C1C=C([C@H]2CCC3C4CCC5CC(OC6CCC(OC7CCCCO7)CO6)CCC5C4CCC32)CO1
O=C(NCCOc1ccccc1)C1CCN(c2ncc3ccccc3n2)CC1
O=C(NNC(=O)[C@H]1CCCN1)c1ccccc1
c1ccc2c(c1)ccc[n+]2Cc1ccc(CCc2ccc(C[n+]3cccc4ccccc43)cc2)cc1
c1ccc2ncccc2c1
O=C(C1CCCCN1)N1CCN(Cc2cccnc2)CC1
c1ccc2cc(Sc3cnc4ncncc4n3)ccc2c1
O=C1c2ccccc2C(=O)c2cc3c(cc21)CCC[C@@H]3O[C@H]1CCCCO1
O=C1C[C@@H]2N1CC(Cn1ccnn1)S2(=O)=O
c1cncc(C2CC3CCC2N3)c1
O=c1ccn(-c2nccs2)c2cc(N3CCCC3)ccc12
O=c1ccn2c3c(c(N4CCNCC4)ccc13)OCC2
O=C1C=C2CCC3C4CC[C@H](OC5CC5)C4CCC3[C@]23COC[C@H]1C3
O=C(Nc1ccccc1)N1CCN(c2ncc3ccccc3n2)CC1
C=C1CCC(c2cccc3ccccc23)C(=O)O1
c1cc(CN2CCN(CC3CCCCN3)CC2)ccn1
c1cncc(CN2CCN(C[C@@H]3CCCN3)CC2)c1
O=C1C[C@H]2N1CCS2(=O)=O
O=C1NCc2c(C(=O)OCC3CC3)ncn2-c2ccccc21
O=c1[nH]c(=O)n(CC=Cc2ccc(OCCc3coc(-c4ccccc4)n3)cc2)o1
O=S(=O)(Nc1cccnc1)c1cccc2ccccc12
O=C1CC[C@H](/C=C/CCCCC2CC2)C1
O=S(=O)(Nc1ccccc1)c1ccccc1
c1ccc(Sc2ncnc3sccc23)cc1
c1ccc2c(Sc3cnc4ncncc4n3)cccc2c1
O=C1C=C([C@H]2CCC3C4CCC5CCCCC5C4CCC32)CO1
c1ccc(CCc2ccccc2)cc1
O=C1NC(=O)C(Cc2ccc(OCCNCC3COc4ccccc43)cc2)S1
c1ccc(-c2c(-c3cccnc3)nc3n2CCC3)cc1
O=C(OCCS(=O)(=O)c1ccccc1)[C@@H]1CCCN1
O=C(COc1ccccc1)N1CCN(c2ncc3ccccc3n2)CC1
c1ccc(-c2ccc(Sc3cncc4sccc34)cc2)cc1
c1ccc(CCCNCCCOc2ccc(CCOCC3CCC3)cc2)cc1
C1=NC=NCN1c1cccc(OCCOc2ccccc2)c1
O=C(Nc1ccccc1)c1ccc(NCc2ccc3ncncc3c2)cc1
c1ccc2[nH+]cc(N3CCNCC3)nc2c1
O=c1[nH]c(=O)n(CCCc2cccc(OCc3coc(-c4ccccc4)n3)c2)o1
c1ccc2nc(N3CCCCC3)ncc2c1
O=c1ccn(-c2ccccc2)c2cc(N3CCCC3)ccc12
O=C(NCCc1ccccc1)C1CCN(c2ncc3ccccc3n2)CC1
O=S(=O)(NCc1ccccc1)c1ccccc1
C1=Cc2c(ccc3cccnc23)OC1
O=C1c2ccccc2-n2cncc2C2CCCN12
O=c1ccn(C2CCCO2)c(=O)[nH]1
c1ccc2cc([SH+]c3ccc4ncncc4c3)ccc2c1
O=C(NCc1cncs1)c1ccc(NCc2ccc3ncncc3c2)cc1
O=C1OCCN1c1ccc(-c2ccc(N3CCOCC3)c(=O)cc2)cc1
c1cncc([C@@H]2CCCN2)c1
N=C1CCCCN1
O=C(NNC(=O)[C@H]1CCCN1)Sc1ccccc1
O=C(CCCCc1ccccc1)N1CCN(c2ncc3ccccc3n2)CC1
O=C(CNC(=O)CNC(=O)c1cnccn1)NCCC1CCCCC1
O=C(OCCCc1cccnc1)[C@@H]1CCCN1
O=C(C1CC1c1ccccc1)N1CCN(c2ncc3ccccc3n2)CC1
C=C(c1ccccc1)c1ccccc1
C1=NC=NCN1c1cccc(OCc2ccccc2)c1
c1cc2c(SC3CCCCC3)cncc2s1
C(=N/C1CCCCC1)\N1CCN(c2ncc3ccccc3n2)CC1
O=C(Cc1ccccc1)N[C@@H]1C(=O)N2C=CCS[C@H]12
O=S(=O)(Nc1cncnc1)c1cccc2ccccc12
c1cc(CCCCCOc2ccc(-c3ncco3)cc2)on1
O=C1OC2(C(=O)O[C@H]3COc4ccc5ccc(=O)oc5c4[C@H]3OC(=O)C34CCC(C3)C(=O)O4)CCC1C2
O=C1[C@@H](Cc2cn(-c3ccccc3)nn2)[C@@H]2N1CCS2(=O)=O
O=S(=O)(c1ccccc1)N1CCN(c2ncc3ccccc3n2)CC1
C(=C(c1ccccc1)c1ccc(OCCCCCCCN2CCCC2)cc1)c1ccccc1
O=C1NC(=O)C(Cc2ccc(OCCNCC3CCc4ccccc4O3)cc2)S1
C1CC2CCO[C@@H]3OC4CCC(C1)[C@@]23OO4
C1=C(c2ccccc2)CC[NH2+]C1
C(=C(c1ccccc1)c1ccc(OCCCCCN2CCCC2)cc1)c1ccccc1
O=C(NCc1ccccc1)c1ccc(NCc2ccc3ncncc3c2)cc1
c1ccc2c3c([nH]c2c1)CCNCC3
c1ccc(Sc2cncc3sccc23)cc1
c1cnnc(-c2ccncc2)c1
C(=C(c1ccccc1)c1ccc(OCCN2CCCC2)cc1)c1ccccc1
c1ccc(-c2nc(-c3ccccc3)c(-c3ccccn3)[nH]2)cc1
O=C(C(=O)N1CCCCC1C(=O)OCCS(=O)(=O)c1ccccc1)c1ccccc1
O=C(CCS(=O)(=O)c1ccccc1)Nc1ccccc1
O=c1ccc2c(CN3CCCCC3)c3ccoc3cc2o1
C(=C(c1ccccc1)c1ccccc1)c1ccccc1
c1ccc(-c2nc(-c3ccc4c(c3)OCO4)c(-c3ccccn3)[nH]2)cc1
c1ccc(Nc2ccncn2)cc1
O=c1ccn(-c2ccccc2)c2cc(N3CCNCC3)ccc12
C(=C(c1ccccc1)c1ccc(OCCCN2CCCC2)cc1)c1ccccc1
c1ccc(-c2ccccc2)cc1
c1ccc2c(c1)ccc[n+]2Cc1ccc(Cc2ccc(C[n+]3cccc4ccccc43)cc2)cc1
c1cc(CCCCCOc2ccc(C3=NCCO3)cc2)on1
c1ccc2c(c1)ccc[n+]2Cc1ccc(-c2ccc(C[n+]3cccc4ccccc43)cc2)cc1
C1=NC(CC2CCCCC2)CCC1
c1nc(Sc2nncs2)c2ccsc2n1
O=S(=O)(Nc1cccnn1)c1cccc2ccccc12
c1ccc(Cn2cnc3c(N4CCC4)ncnc32)cc1
c1ccc(OCCCN(CCCOc2ccccc2)CCOCCOCCOCCN(CCCOc2ccccc2)CCCOc2ccccc2)cc1
C(=N/c1ccccc1)\Nc1ccc2c(c1)CCCS2
O=C(C1CCCCN1)N1CCN(Cc2ccncc2)CC1
O=c1[nH]c(=O)n(C/C=C/c2cccc(OCc3coc(-c4ccccc4)n3)c2)o1
O=C1c2ccccc2-c2ccccc21
c1ccc(C2CC3CCC2C3)cc1
O=C1OCCN1c1ccc(-c2cccc(=O)cc2)cc1
O=c1oc2cccc3c(=O)oc4cccc1c4c23
c1nnc(Sc2cncc3sccc23)s1
O=C1N(CN2CCCC2)c2ccccc2C12OCCO2
S=C(Nc1ccc(/N=C/N2CCN(c3ncc4ccccc4n3)CC2)cc1)N1CC1
c1cc2cc3occc3cc2o1
c1c2c(cc3c1OCC3)OCC2
c1ccc(C2CN3CCNCC3c3ccccc32)cc1
O=c1ccn(C2CC2)c2cc(N3CCNCC3)ccc12
c1ccc(-c2c(-c3ccccn3)nc3n2CCS3)cc1
O=C(CSc1ccc2ccccc2c1)Nc1ccc2ncncc2c1
c1ccc2c(c1)c1cc[n+]2Cc2ccc(cc2)CCc2ccc(cc2)C[n+]2ccc(c3ccccc32)NCCCCCCCCCCN1
c1ccc2c(c1)c1cc[n+]2Cc2ccc(cc2)Cc2ccc(cc2)C[n+]2ccc(c3ccccc32)NCCCCCCCCCCN1
c1ccc(CNc2ncnc3sccc23)cc1
C=C1C(=O)N2C=CCS(=O)(=O)[C@H]12
O=C(NCc1ccco1)c1ccc(NCc2ccc3ncncc3c2)cc1
c1cc(CN2CCN(C[C@@H]3CCCN3)CC2)ccn1
O=C(c1ccccc1)n1ccc2ccccc21
c1ccc(Sc2ccnc3sccc23)cc1
O=C1C=C([C@@H]2C(=O)CC3C4CCC5CCCCC5C4CCC32)CO1
O=C(/C=C/C=C/C=C/C=C/C1=CCCCC1)Nc1ccccc1
O=C(Cc1ccccc1)O[C@@]12CCC3C4C=CC(=O)C4CC=C[C@H]3[C@@H]1C2
C=C1[C@@H](OC(=O)/C=C/c2ccccc2)CCC2CCC3=CC(=O)C[C@H](C3)C[C@H]12
O=C(CCCCCCCC1CC1)O[C@@]12CCC3C4C=CC(=O)C4CC=C[C@H]3[C@@H]1C2
C(=N/c1ccc2c(c1)CCCS2)\Nc1ccccc1
C1=Nc2ccccc2CC1
O=C1NC(=O)/C(=C/c2ccc(OCCNCC3COc4ccc(OCc5ccccc5)cc43)cc2)S1
